@relation 351565053244395_set0_1_highlevelenv10m-weka.filters.unsupervised.attribute.Remove-R1-6

@attribute nmean numeric
@attribute nmode numeric
@attribute nmedian numeric
@attribute nstddev numeric
@attribute nmin numeric
@attribute nmax numeric
@attribute nrange numeric
@attribute lmean numeric
@attribute lmode numeric
@attribute lmedian numeric
@attribute lstddev numeric
@attribute lmin numeric
@attribute lmax numeric
@attribute lrange numeric
@attribute mf1mean numeric
@attribute mf1mode numeric
@attribute mf1median numeric
@attribute mf1stddev numeric
@attribute mf1min numeric
@attribute mf1max numeric
@attribute mf1range numeric
@attribute mf2mean numeric
@attribute mf2mode numeric
@attribute mf2median numeric
@attribute mf2stddev numeric
@attribute mf2min numeric
@attribute mf2max numeric
@attribute mf2range numeric
@attribute mf3mean numeric
@attribute mf3mode numeric
@attribute mf3median numeric
@attribute mf3stddev numeric
@attribute mf3min numeric
@attribute mf3max numeric
@attribute mf3range numeric
@attribute location{Location1,Location2,UnclassifiedLocations,UncommonLocation10,UncommonLocation11,UncommonLocation3,UncommonLocation5,UncommonLocation6,UncommonLocation7,UncommonLocation8,UncommonLocation9}

@data
58.506373,66.31521,58.948674,7.746671,42.076074,66.31521,24.239135,86.825632,85.28494,86.79939,2.19477,83.3086,90.433334,7.124734,3.909997,4.199997,3.949997,0.417414,3.199997,4.699997,1.5,19.929901,19.84938,19.954407,0.177161,19.534317,20.26947,0.735153,-0.308407,-1.233612,-0.411209,1.259331,-2.158829,1.74762,3.906448,Location1
60.640423,70.089417,56.110017,7.315418,41.868434,70.089417,28.220984,114.163993,210.32819,112.596765,97.184468,16.718245,215.31781,198.599565,27.919995,5.099991,27.899994,22.868381,4.300003,51.199997,46.899994,5.04112,19.534317,5.041123,14.514743,-9.767136,19.744354,29.51149,-12.151143,2.158814,-11.92498,14.246676,-27.139603,2.878433,30.018036,Location1
68.15134,50.856509,51.663975,20.737107,41.9382,90.273406,48.335206,15.052307,4,14.74809,11.056543,4,26.720224,22.720224,24.95,54,25,29.050732,-4.699997,54.5,59.199997,29.028411,69.525345,28.986397,40.476128,-11.762589,69.73538,81.497969,5.253156,-22.307922,5.140076,27.494283,-22.719131,33.410492,56.129623,Location1
44.230537,42.076074,42.076074,3.49004,42.007411,49.883092,7.875681,4.009434,4,4,0.018867,4,4.047168,0.047168,-23.216666,-23.5,-23.399994,0.389087,-23.800003,-22.699997,1.100006,-40.685971,-39.278656,-40.696488,1.569174,-42.42935,-38.333466,4.095884,-18.027954,-18.195862,-18.093063,0.518432,-19.01828,-16.448242,2.570038,Location1
66.299914,90.274737,65.629758,23.593541,42.076074,90.274737,48.198662,4.018923,4,4,0.031422,4,4.094892,0.094892,-23.646666,-24,-23.699997,0.475208,-24.300003,-21.600006,2.699997,-42.772433,-42.324326,-42.586899,0.803015,-43.794662,-39.803772,3.99089,-18.997715,-19.532288,-19.480881,2.051982,-20.35469,-8.32692,12.02777,Location1
63.313611,42.076074,55.330714,21.678977,42.007411,90.256355,48.248944,4.019035,4,4,0.043706,4,4.143179,0.143179,17.676665,15.300003,15.449997,20.179291,-71.5,46.300003,117.800003,-0.633646,-28.566315,-15.805985,28.764624,-28.986404,35.812912,64.799316,-18.846938,-30.73764,-21.845314,15.426307,-31.662857,43.99904,75.661897,Location1
87.218261,90.27314,90.27314,4.594281,75.941194,90.27314,14.331946,4.018923,4,4,0.031422,4,4.094892,0.094892,41.32,48.40001,47.800003,26.674464,-42.300003,136.2,178.500003,-18.82015,4.621018,-27.09597,22.037144,-50.72618,19.954407,70.680587,-1.562584,6.682098,-3.495247,20.999714,-17.476257,98.58664,116.062897,Location1
89.824025,90.274737,90.268747,1.776222,76.625875,90.274737,13.648862,4.004717,4,4,0.01415,4,4.047168,0.047168,11.41,24,12.399994,18.08442,-65.2,30,95.2,-26.980439,-28.566284,-30.194145,14.497007,-46.420227,31.296906,77.717133,-10.91752,-21.691116,-15.009018,17.390421,-50.06433,62.400497,112.464827,UncommonLocation3
88.061064,90.273672,88.381101,2.275334,83.796541,90.273672,6.477131,4.01415,4,4,0.021615,4,4.047168,0.047168,19.073331,12,12.249993,20.859593,4.099991,125.399994,121.300003,-30.540736,-34.657654,-33.974983,14.032063,-46.73532,34.867676,81.602996,-21.410126,-28.167618,-27.859207,21.075492,-38.44777,84.81122,123.25899,UncommonLocation3
82.935233,78.400378,83.198559,5.62523,72.491829,89.964556,17.472727,4.004717,4,4,0.01415,4,4.047168,0.047168,43.059998,37.899994,39.75,5.666016,37.399994,52.899994,15.5,5.790281,-17.013748,1.732887,23.326581,-17.223785,51.671402,68.895187,-1.089694,-15.111816,-4.009262,15.177003,-16.242615,38.447754,54.690369,Location2
79.272162,68.565936,79.217547,10.998643,64.396928,90.274737,25.877809,4.556418,4,4.325687,0.594888,4,5.554112,1.554112,15.803336,68,28.650001,53.576746,-74.90001,68.8,143.70001,-6.700468,44.214767,17.906464,52.102477,-75.61667,44.214767,119.831437,2.196529,28.373215,13.518402,27.454383,-51.092346,29.40123,80.493576,Location2
84.960378,80.904894,90.189696,7.643284,54.286595,90.265418,35.978822,72.126483,4,61.257693,73.769371,4,220.42575,216.42575,-16.029997,-8,-10.949997,9.538698,-34.399994,-7.199997,27.199997,-18.508579,-39.908783,-21.162171,21.335326,-40.013824,11.132462,51.146286,-29.603404,-21.793915,-22.770531,10.030234,-46.569077,-9.354919,37.214158,Location2
65.16842,69.990993,69.349202,9.952245,50.980065,84.208511,33.228446,4.009434,4,4,0.018867,4,4.047168,0.047168,-12.653332,-1.199997,-12.599998,11.683313,-24.699997,-0.600006,24.099991,33.239838,20.794586,33.449883,12.461074,20.374496,46.10518,25.730684,27.043646,17.579056,27.190995,9.380544,17.065048,36.802933,19.737885,Location2
64.9996,74.739079,60.563288,9.701002,50.980065,74.739079,23.759014,4.018923,4,4,0.031422,4,4.094892,0.094892,-1.466669,-1.5,-1.5,0.266253,-1.900009,-1,0.900009,69.945439,48.415695,69.945436,21.536987,48.205643,91.580215,43.374572,23.959599,32.279663,23.901344,8.169794,15.214615,32.588074,17.373459,Location2
61.729691,62.903928,62.903928,5.915494,49.217957,69.28681,20.068853,4.014206,4,4,0.03035,4,4.094892,0.094892,-0.980009,-0.900009,-0.900009,0.369143,-1.900009,-0.400009,1.5,91.552201,91.68523,91.580215,0.229986,91.0551,91.89526,0.84016,32.38247,32.074066,32.382477,0.493733,31.251648,33.20488,1.953232,Location2
54.00427,51.663975,51.663975,4.472141,48.366026,62.529122,14.163096,4.009434,4,4,0.018867,4,4.047168,0.047168,-1.769997,-1.199997,-1.650002,0.65225,-2.699997,-0.699997,2,46.178686,46.210205,46.210205,0.188164,45.895126,46.525253,0.630127,11.705663,12.233383,11.616562,0.527359,10.69136,12.644577,1.953217,Location2
57.333826,56.096414,56.096414,4.64493,42.076074,66.709158,24.633084,4.018923,4,4,0.031422,4,4.094892,0.094892,-2.163332,-1.399994,-2.049995,0.859258,-3.5,-1.099991,2.400009,49.54293,49.57094,49.57094,0.183781,49.045822,49.991028,0.945206,9.52627,11.102554,9.560539,1.260825,7.607315,11.102554,3.495239,Location2
72.420825,79.768503,68.543228,8.41441,49.57133,79.768503,30.197173,4.009434,4,4,0.018867,4,4.047168,0.047168,-10.153331,-16,-15.499993,8.774612,-25.40001,11.600006,37.000016,24.669934,3.780823,9.767136,22.481399,3.255707,76.03677,72.781063,16.982809,39.78418,21.845314,23.551138,-30.634827,40.606598,71.241425,Location2
57.221386,51.663975,56.000587,6.714352,49.542425,71.226799,21.684374,4.033129,4,4.023584,0.037025,4,4.094892,0.094892,-4.413333,-0.800003,-0.900009,6.851115,-35.199997,4.100006,39.300003,51.433353,59.86322,59.705681,11.144706,15.4384,63.328964,47.890564,10.605686,8.738129,8.943726,4.483459,1.850418,21.48552,19.635102,Location2
57.946769,51.641267,53.779434,7.252472,51.434177,86.59609,35.161914,4.009434,4,4,0.018867,4,4.047168,0.047168,-29.590005,-30.90001,-29.5,1.346194,-31.200012,-28,3.200012,34.500117,45.580063,34.447609,11.02476,23.210129,45.68509,22.474961,27.554225,38.447754,27.550797,10.588806,16.345428,38.550568,22.20514,Location2
60.781983,51.663975,53.091104,9.511009,50.856509,71.747483,20.890975,4.018923,4,4,0.031422,4,4.094892,0.094892,-34.896672,-36.5,-34.950005,1.579338,-36.800003,-32.90001,3.899993,29.896602,31.296906,29.93161,1.364582,28.14621,31.506958,3.360748,5.938498,11.822174,5.911079,6.019971,-0.925201,12.541779,13.46698,Location2
75.463232,84.353889,83.619139,10.573444,49.157638,84.353889,35.196251,4.779715,4,4.047168,1.662903,4,9.412828,5.412828,-17.720006,-3.100006,-9.25,20.71087,-90.79999,-2.900009,87.899981,49.192859,60.7034,51.51387,13.059969,7.456635,61.123505,53.666871,11.787904,20.35469,17.630455,11.606263,-11.616562,21.279907,32.896469,Location2
63.021464,64.402162,64.402162,9.906886,49.27786,83.916886,34.639027,4.018923,4,4,0.031422,4,4.094892,0.094892,-19.509997,-20.5,-19.499992,0.728629,-20.699997,-18.399994,2.300003,44.067726,42.954468,44.057228,0.932523,42.954468,45.265,2.310532,10.369237,11.616562,10.023148,1.618208,8.121307,12.747376,4.626069,Location2
66.51203,68.578886,68.546476,3.531165,51.641267,68.578886,16.937619,4.018923,4,4,0.031422,4,4.094892,0.094892,-26.623335,-29.100006,-29.100006,16.798527,-65.40001,-2.899994,62.500016,6.504437,24.470398,5.881294,14.719911,-14.598206,24.470398,39.068604,93.580203,138.78201,104.39493,43.663202,38.242157,143.5109,105.268743,Location2
70.645723,86.878408,79.346278,16.450119,42.076074,86.878408,44.802333,4.042955,4,4,0.06586,4,4.192035,0.192035,1.203327,2.299988,2.299988,2.285823,-4.400009,5.899994,10.300003,21.442228,0.840179,17.853943,21.022277,0.525116,54.086945,53.561829,27.824936,47.494293,34.695504,20.65272,-5.242859,48.0083,53.251159,Location2
59.655696,51.641267,51.641267,11.439396,50.39656,79.848419,29.451859,4.018923,4,4,0.031422,4,4.094892,0.094892,-20.859994,-18.899994,-20.799996,1.82713,-23,-18.799988,4.200012,14.608734,-10.292252,14.545722,24.713081,-10.292252,39.69876,49.991012,30.710239,14.289413,30.686249,16.513198,13.364197,47.905502,34.541305,Location2
70.769591,87.283137,69.23897,15.471913,51.526827,87.283137,35.75631,4.018923,4,4,0.031422,4,4.094892,0.094892,-28.02666,-17.699997,-24.849991,17.779202,-99.100006,-17.399994,81.700012,41.015057,38.543518,39.173645,3.909695,38.333466,57.867767,19.534301,11.736506,9.663345,10.691353,4.954996,-8.018509,19.223892,27.242401,Location2
75.009257,82.212468,75.516576,6.49252,62.150983,82.212468,20.061485,4.02364,4,4,0.031766,4,4.094892,0.094892,12.016665,7,12.099999,5.087112,6.199997,17.5,11.300003,18.79914,18.799133,18.799133,0.336512,18.169006,19.42929,1.260284,46.298377,47.699905,46.157884,1.251333,44.71866,48.008316,3.289656,Location2
69.836347,78.588379,65.422886,9.312402,48.366026,81.247126,32.881101,163.151315,320.76123,162.428061,159.1283,4,324.5437,320.5437,-30.99,-59.100006,-31,28.1307,-59.399994,-2.600006,56.799988,22.044363,-0.525116,22.107377,22.541952,-0.630142,44.844894,45.475036,3.608336,-5.654083,4.112068,9.149114,-6.168091,13.261398,19.429489,Location2
64.896763,58.485586,61.221506,7.69316,50.2109,74.38994,24.17904,4.009434,4,4,0.018867,4,4.047168,0.047168,-3.039998,-2.899994,-2.899994,0.476515,-4.300003,-2.100006,2.199997,44.652353,44.634857,44.634857,0.158311,44.31978,44.94992,0.63014,12.253939,12.130569,12.181976,0.44288,11.513779,13.158585,1.644806,Location2
63.970876,54.823032,59.036461,10.70714,50.103,77.744467,27.641467,4.01415,4,4,0.021615,4,4.047168,0.047168,-11.533334,-13.300003,-11.900002,2.182407,-14.100006,-6.799988,7.300018,32.36114,19.32425,24.417893,14.440666,19.219238,58.81299,39.593752,11.102563,7.196106,11.667969,3.355387,6.476486,23.644348,17.167862,Location2
60.441016,58.286863,58.286863,7.37037,48.755011,71.378108,22.623097,4.01415,4,4,0.021615,4,4.047168,0.047168,-25.456662,-24.899994,-25.5,0.461653,-26.300003,-24.899994,1.400009,32.742718,32.6622,32.714714,0.134722,32.45215,33.082306,0.630156,3.707704,3.906448,3.80365,0.439315,2.672836,4.626068,1.953232,Location2
76.899501,84.750372,70.603994,7.871289,55.763367,84.750372,28.987005,4.009434,4,4,0.018867,4,4.047168,0.047168,-3.32,-7.300003,-4.199997,3.899951,-8.100006,1.5,9.600006,46.434253,42.429367,46.315231,4.17897,41.799225,51.041275,9.24205,8.487974,8.224121,8.481117,0.530654,7.196106,9.766144,2.570038,Location2
70.605298,69.340316,70.007474,2.730276,65.282183,75.422927,10.140744,4.01415,4,4,0.021615,4,4.047168,0.047168,-11.646666,-20,-11.849999,8.537361,-20.600006,-2.699997,17.900009,38.343968,26.46585,38.333466,11.81603,26.255798,50.411133,24.155335,21.954974,32.999283,22.153725,11.37311,9.766144,33.8217,24.055556,Location2
78.217503,90.27314,77.164727,12.021998,54.994726,90.27314,35.278414,4.009434,4,4,0.018867,4,4.047168,0.047168,-1.939999,-5.399994,-5,4.756579,-6.899994,8.699997,15.599991,49.010823,50.20108,49.991043,2.709291,44.10974,59.653168,15.543428,5.417638,6.682098,6.373688,8.540946,-9.971741,36.288925,46.260666,Location2
69.476398,73.747011,67.513272,9.445498,49.217957,87.374289,38.156332,4.01415,4,4,0.021615,4,4.047168,0.047168,-7.796662,-7.399994,-7.749993,0.49294,-8.800003,-6.899994,1.900009,51.202306,50.93625,51.146286,0.242136,50.831223,51.881454,1.050231,13.367619,12.43898,13.364189,0.923111,12.130569,14.90622,2.775651,Location2
77.893018,70.51385,70.51385,10.220971,49.771014,89.325486,39.554472,4.018923,4,4,0.031422,4,4.094892,0.094892,-3.159998,1.800003,-3.25,4.919661,-8.5,2.100006,10.600006,50.736701,50.726196,50.726196,0.347635,50.20108,51.35634,1.15526,15.615544,17.681854,15.523026,2.277211,12.541779,18.60707,6.065291,Location2
68.739882,70.516439,70.516439,7.540431,56.028074,86.335337,30.307263,4.014206,4,4,0.03035,4,4.094892,0.094892,-9.249998,-10.899994,-9.449997,2.314266,-12.5,-6,6.5,48.849785,51.77643,49.203363,3.048898,44.844894,52.721634,7.87674,0.558556,-12.130569,1.850426,11.043947,-12.130569,12.952988,25.083557,Location2
77.80829,90.242209,73.386338,9.328604,56.028074,90.242209,34.214135,4.004717,4,4,0.01415,4,4.047168,0.047168,-5.603333,-10.199997,-8.150002,14.555584,-66.20001,19.399994,85.600004,21.85532,-3.255722,31.874511,19.271076,-3.675812,45.05493,48.730742,39.712222,45.849472,45.849472,37.946326,-7.6073,118.53012,126.13742,Location2
73.407187,65.249022,65.249022,12.310465,51.6185,90.206342,38.587842,4.009434,4,4,0.018867,4,4.047168,0.047168,-2.649997,1.300003,-2.5,3.917459,-7,1.5,8.5,42.810952,39.06862,42.796952,3.698296,38.85858,46.94536,8.08678,6.455934,7.915726,6.579293,1.366503,4.112061,8.224121,4.112061,Location2
69.11028,78.063971,72.346299,9.975454,49.657472,79.378994,29.721522,4.009434,4,4,0.018867,4,4.047168,0.047168,-3.559997,-1,-3.499992,2.616942,-6.399994,-0.800003,5.599991,44.151752,43.164536,44.10974,0.970388,43.05951,45.265,2.20549,8.001383,8.429733,8.018517,0.581589,6.990494,9.149338,2.158844,Location2
68.3208,74.618874,65.661499,6.444316,51.004567,74.618874,23.614307,4.009434,4,4,0.018867,4,4.047168,0.047168,-28.239998,-18.699997,-18.800004,20.526074,-110,-18.199997,91.800003,36.467549,36.758118,36.600571,8.196276,29.721558,69.10524,39.383682,12.079172,9.66333,9.66333,7.734053,-10.794159,27.756409,38.550568,Location2
76.80736,66.681029,69.530404,11.192547,51.174171,90.271543,39.097371,4.014206,4,4,0.03035,4,4.094892,0.094892,-26.686661,-23.299988,-26.849991,4.067577,-31.5,-19.899994,11.600006,33.096301,43.794662,32.97728,10.642941,21.844803,45.05493,23.210127,10.537149,19.121078,10.691353,8.646858,0.514008,19.943497,19.429489,Location2
79.93025,87.814817,82.71537,12.732247,49.217957,87.814817,38.59686,4.004717,4,4,0.01415,4,4.047168,0.047168,-40.396666,-40.600006,-40.600006,12.5805,-104.399994,-28.899994,75.5,18.949676,20.899597,20.899597,3.716065,2.730606,21.424713,18.694107,13.367611,10.588532,10.896942,6.786223,-10.38295,23.952744,34.335694,Location2
77.032756,88.174972,78.330132,9.939866,50.157117,88.174972,38.017855,4.018923,4,4,0.031422,4,4.094892,0.094892,-38.433333,-39.100006,-38.5,0.597962,-39.100006,-37.399994,1.700012,22.173897,20.584549,22.002358,1.551772,20.584549,24.575424,3.990875,10.927789,12.644577,11.102555,1.72779,8.429718,12.952972,4.523254,Location2
78.470958,90.261154,72.502132,11.372439,51.457432,90.261154,38.803722,621.03415,4,605.20005,617.183484,4,1264.3181,1260.3181,-34.620002,-17.199997,-29.700005,25.684398,-141,-16.40001,124.59999,-4.803054,-39.908783,13.075386,34.280613,-41.37912,75.301605,116.680725,-24.925935,-44.410248,-35.363716,23.795925,-45.027054,64.970535,109.997589,Location2
82.347788,78.594508,78.594508,4.057025,70.015703,86.568815,16.553112,4.009434,4,4,0.018867,4,4.047168,0.047168,-38.689998,-47.899994,-48.149994,19.217999,-61.699997,2.199997,63.899994,22.586988,-12.917847,11.657585,36.877962,-13.442963,75.6167,89.059663,6.757486,25.28917,15.42022,22.166727,-54.073578,26.831192,80.90477,Location2
63.70453,55.102245,55.102245,15.377968,49.714429,90.120896,40.406467,4.009434,4,4,0.018867,4,4.047168,0.047168,-20.176663,-8.899994,-20.399994,11.338803,-31.699997,-8.199997,23.5,37.339236,33.082306,37.335724,4.181868,32.977264,41.79921,8.821946,6.514183,-3.598053,6.425095,10.069874,-4.317673,17.27063,21.588303,Location2
52.255765,51.641267,51.641267,1.727602,48.943161,58.86989,9.92673,4.018923,4,4,0.031422,4,4.094892,0.094892,-7.989996,-10,-7.849999,1.942911,-10.099991,-5.699997,4.399994,41.743208,42.11429,41.641686,0.319399,41.169083,42.219315,1.050232,16.352278,16.756622,16.345429,0.424635,15.2146,17.27063,2.05603,Location2
59.442487,51.641267,51.641267,9.492025,51.364034,71.927543,20.563508,4.018923,4,4,0.031422,4,4.094892,0.094892,-8.933328,-9.199997,-8.899994,0.40277,-9.699997,-8.099991,1.600006,44.935912,41.064056,44.949906,3.988459,40.53894,49.25586,8.71692,13.963859,18.607056,14.083786,4.414648,8.943726,18.812653,9.868927,Location2
77.996002,69.841232,72.493058,11.084802,49.57133,90.255555,40.684225,4.004717,4,4,0.01415,4,4.047168,0.047168,-6.423329,-8.099991,-8.099991,5.792334,-27.5,2.800003,30.300003,47.554492,48.940796,48.940796,6.809596,21.10965,57.447678,36.338028,7.946548,11.41095,11.102539,7.197721,-8.635315,15.625824,24.261139,Location2
73.240583,90.274205,67.636736,17.149075,42.076074,90.274737,48.198662,4.018923,4,4,0.031422,4,4.094892,0.094892,-38.51333,-38,-38.5,0.420897,-39.5,-38,1.5,6.966525,4.515976,7.089065,2.956527,3.045654,10.292252,7.246598,-7.185823,4.214859,-7.144699,11.968211,-19.635086,6.168091,25.803177,Location2
80.169675,90.273938,77.981948,9.987091,62.947342,90.273938,27.326596,4.009434,4,4,0.018867,4,4.047168,0.047168,-12.396665,2.699997,-9.150001,15.764315,-48,3.300003,51.300003,30.306182,38.333466,37.860849,10.192109,1.260269,39.803787,38.543518,-8.169289,-22.307922,-2.056023,17.934736,-33.10208,70.62462,103.7267,Location2
88.87048,90.274737,90.274737,3.069608,77.260506,90.274737,13.014231,4.009434,4,4,0.018867,4,4.047168,0.047168,-28.903337,-23.100006,-29.350006,7.068546,-36.800003,-14.899994,21.900009,15.897003,14.913284,16.383606,4.302577,0.840164,19.42929,18.589126,-18.579658,-17.68187,-18.812683,5.213765,-22.924728,-0.822403,22.102325,UncommonLocation3
88.514963,90.274737,90.271543,2.921052,81.972182,90.274737,8.302554,4.004717,4,4,0.01415,4,4.047168,0.047168,-35.189999,-42.200012,-35.399994,13.921095,-77.8,-5.600006,72.199994,18.221518,20.479523,19.481804,18.984318,-47.680527,88.74457,136.425097,-22.146867,-27.036774,-15.420227,28.511405,-160.67874,8.532517,169.211257,UnclassifiedLocations
89.502704,90.27101,90.27101,4.353477,60.332311,90.274737,29.942426,4.02364,4,4,0.031766,4,4.094892,0.094892,-13.559998,-10.800003,-10.800003,18.610348,-84.899994,12.699997,97.599991,2.338518,24.26036,4.778557,18.126054,-28.25122,25.310593,53.561813,-19.247861,-32.279663,-24.980767,20.738398,-61.78369,63.22293,125.00662,Location1
71.151296,49.127321,71.079815,16.495826,49.127321,90.130371,41.003051,4.310294,4.604207,4.322719,0.274232,4,4.604207,0.604207,1.386671,-0.599991,-0.599991,9.087931,-13.800003,19,32.800003,5.489222,-41.274094,-6.668969,47.530445,-41.589157,93.99573,135.584887,5.201757,24.775162,7.915726,20.255852,-28.784424,26.62558,55.410004,Location1
56.260867,60.214477,51.641267,6.62323,42.076074,67.320984,25.24491,15.098059,15.044216,15.044216,0.159462,14.868882,15.40111,0.532228,-11.219995,-11.199997,-11.199997,0.383318,-12.099991,-10.699997,1.399994,10.999429,11.237488,11.132462,0.477392,10.292267,11.762604,1.470337,-36.230674,-36.288925,-36.340325,0.525988,-37.111343,-34.746902,2.364441,Location1
58.679917,58.402467,58.402467,8.936184,42.076074,71.236333,29.160259,13.294925,14.868882,13.367929,1.511378,11.488707,14.868882,3.380175,-16.663329,-10.399994,-16.549996,6.226581,-23.299988,-10.199997,13.099991,-4.880073,-19.42929,-4.831055,14.399941,-19.534302,10.712372,30.246674,-32.52982,-37.008545,-31.354454,4.023442,-37.21414,-27.3452,9.86894,Location1
72.418856,90.274471,70.591173,18.673771,42.076074,90.274737,48.198662,5.918171,7.021652,5.939768,1.140613,4.658499,7.188226,2.529727,-28.663325,-29.09999,-28.59999,0.387714,-29.399994,-28,1.399994,15.595943,16.068542,15.543434,0.487161,14.9133,16.383621,1.470321,-16.318021,-16.139832,-16.191231,0.541985,-17.784653,-15.111816,2.672837,Location1
70.303815,69.24796,69.24796,13.363431,51.293321,90.274737,38.981416,6.479139,6.858937,6.54878,0.369394,5.820758,6.858937,1.038179,-27.166661,-26.699997,-27.199989,0.459225,-28.299988,-26.399994,1.899994,15.98453,15.753479,15.963532,0.243147,15.543427,16.488647,0.94522,-17.270649,-17.476257,-17.373451,0.708264,-18.504272,-15.728622,2.77565,Location1
58.292968,64.049766,54.35341,5.386856,49.771014,64.049766,14.278752,6.9815,7.021652,7.021652,0.110894,6.778999,7.104451,0.325452,-27.149995,-27,-27.199997,0.249997,-27.59999,-26.699997,0.899993,15.448913,15.438416,15.438416,0.260592,15.018311,15.963532,0.94522,-17.243232,-16.859436,-17.167847,0.724943,-18.401459,-15.831421,2.570038,Location1
46.827206,49.307657,48.849595,3.294563,42.076074,49.307657,7.231583,18.17092,18.148024,18.148024,0.241626,17.727472,18.578548,0.851076,18.506675,18.40001,18.5,0.217458,18.200012,19,0.799988,-25.174045,-25.520615,-25.100525,0.285886,-25.730682,-24.785461,0.945221,39.304438,38.96176,39.218773,0.653597,37.21414,40.298187,3.084047,Location1
50.467598,48.723253,48.723253,5.730187,42.076074,59.036461,16.960386,17.897161,18.148024,17.936516,0.30727,17.31667,18.362024,1.045354,18.910003,18.800003,18.800003,0.234306,18.5,19.5,1,-26.028234,-26.04573,-26.04573,0.268558,-26.570847,-25.100525,1.470322,38.810992,38.756165,38.756165,0.642945,37.62535,40.914993,3.289643,Location1
